time,total_energy,mean_state,active_cells
0,75.10000000000004,0.004583740234375002,212
1,73.34649288554961,0.004476714653659034,209
2,72.23841047612447,0.004409082670661894,208
3,72.08259591077577,0.00439957250431981,196
4,72.69523629859381,0.004436965106115345,201
5,73.13848194274046,0.004464018673262967,204
6,73.3850706135829,0.0044790692513173155,198
7,73.69563382024302,0.004498024525161317,205
8,73.64838715798678,0.004495140817748216,211
9,73.28316997517445,0.004472849729930081,210
10,72.67867436355104,0.004435954245822207,211
11,72.49220504841686,0.004424573062037162,209
12,72.79042867636281,0.004442775187766285,213
13,72.48332232892031,0.004424030903864765,213
14,72.19007171303352,0.004406132306703706,218
15,71.95269962118684,0.0043916442639884545,220
16,70.99770714170681,0.004333356148785816,217
17,70.22764168947191,0.004286355083585932,220
18,69.86841429800322,0.00426442958361836,213
19,69.61177598283354,0.004248765623952242,212
20,69.54173579801687,0.004244490710328178,205
21,69.73382777608289,0.004256215074223809,203
22,70.22246553070966,0.004286039155927103,200
23,70.88025662227943,0.004326187537980922,202
24,71.74366140320295,0.004378885583691586,195
25,72.42266443008184,0.004420328639531362,193
26,72.96997235635402,0.004453733664328248,195
27,72.94024670507454,0.004451919354557772,205
28,72.5398728820786,0.004427482475712805,205
29,72.27635692958587,0.004411398738378044,208
30,72.04470735395033,0.004397259970333882,213
31,71.55971166821267,0.0043676581828743085,205
32,71.39590667651804,0.004357660319611697,213
33,71.51946105994746,0.004365201480709684,216
34,71.60267633990267,0.004370280538324138,208
35,71.47152081187012,0.00436227544017762,210
36,71.27780131530609,0.004350451740436163,210
37,71.09668901990241,0.004339397523187403,214
38,71.23756462511737,0.0043479958877635115,211
39,71.19551533552936,0.004345429402803306,207
40,70.8765902872768,0.004325963762651172,214
41,70.81990938331535,0.004322504234821493,214
42,70.98261658865913,0.004332435094522652,212
43,71.03656833599342,0.004335728047851161,210
44,70.78519967961279,0.0043203857226326164,209
45,70.68203121719918,0.00431408881940913,208
46,70.67440355992393,0.004313623264155513,207
47,70.80852596234031,0.0043218094459436225,208
48,70.86155093561159,0.004325045833472387,207
49,70.8285907009772,0.0043230341004014405,211
50,71.09043784217396,0.004339015981578,207
51,71.34351648007251,0.004354462675785676,205
52,71.74204442185203,0.0043787868909821795,205
53,71.77572096615027,0.004380842344125383,205
54,71.6556680546153,0.004373514895911579,210
55,71.39535302379196,0.004357626527331052,214
56,71.40346281118642,0.004358121509471827,211
57,71.24989832860537,0.0043487486772830425,206
58,70.9963375844397,0.004333272557644025,218
59,71.15900069022543,0.004343200725721767,211
60,71.14989872224825,0.0043426451856840975,211
61,71.16504709101567,0.004343569768738749,211
62,70.8885845227333,0.004326695832686358,212
63,70.73674908571304,0.00431742853306354,215
64,70.74886594747011,0.004318168087614142,213
65,70.58365438487806,0.00430808437407703,207
66,70.64305318648401,0.004311709789214112,206
67,70.7695823705802,0.004319432517735608,205
68,71.35644097498106,0.004355251524351871,204
69,71.6878255507523,0.0043754776337129085,202
70,71.70898399142962,0.0043767690424456555,207
71,71.52145545502508,0.00436532320892487,207
72,71.26879222678907,0.004349901869310857,216
73,70.98956313478162,0.004332859078050636,212
74,70.88691729917969,0.00432659407343626,209
75,70.78025530846885,0.004320083942167288,206
76,70.77882475076022,0.0043199966278540175,210
77,71.25495662275162,0.0043490574110566175,211
78,71.48017340012004,0.00436280355225342,208
79,71.54531175415703,0.004366779281869936,207
80,71.33258326737503,0.00435379536544037,209
81,71.17092504941552,0.004343928530848115,211
82,71.1461986507335,0.004342419351241058,209
83,70.98907496503728,0.004332829282534013,205
